movie_id,title,director,genre,release_year,country,language,duration_minutes,content_rating,imdb_rating,netflix_rating,total_views,date_added_to_netflix,is_netflix_original,budget_millions,box_office_millions,profit_millions,years_on_netflix,rating_category
NF4599,Bright Nightmare,Christopher Nolan,Action,2016,Norway,Korean,153,TV-Y,4.3,3.2,90930,2024-07-12,False,70.09,,,0,Poor
NF4600,Mystery,Ryan Coogler,Animation,2024,South Korea,Arabic,85,NC-17,6.1,6.3,13553,2024-08-11,False,100.97,444.46,343.49,0,Average
NF4601,Dream,Martin Scorsese,Animation,2023,Canada,Italian,115,NC-17,7.9,7.9,30741,2024-05-25,True,73.12,394.85,321.73,0,Good
NF4602,Mystery,Rian Johnson,Action,2005,South Korea,Korean,134,TV-14,8.5,9.0,128190,2012-10-16,True,45.76,701.67,655.91,12,Good
NF4603,Dark Sun,Zack Snyder,Adventure,2006,Italy,Turkish,83,TV-Y7,3.5,4.2,119410,2010-08-25,False,61.97,21.37,-40.599999999999994,14,Poor
NF4604,Secret,Greta Gerwig,Drama,2013,Norway,Turkish,86,TV-Y,8.7,9.1,36809,2022-09-13,False,192.71,,,2,Excellent
NF4605,Bright Earth,Greta Gerwig,Thriller,2016,Norway,Japanese,108,R,4.7,5.1,13214,2017-05-05,True,125.75,,,7,Poor
NF4606,Star,Martin Scorsese,Drama,2005,Canada,Hindi,107,TV-PG,6.8,7.7,78181,2013-06-28,False,185.8,,,11,Average
NF4607,A Love,Parasite Director,Drama,2024,Thailand,Turkish,150,TV-G,7.5,6.7,44015,2024-09-21,True,83.85,346.75,262.9,0,Good
NF4608,Secret Light,James Cameron,Comedy,2018,Norway,Swedish,84,TV-14,4.1,4.5,51530,2024-07-03,True,106.95,,,0,Poor
NF4609,Water,Martin Scorsese,Drama,2014,Spain,Hindi,126,NC-17,5.6,6.0,20023,2016-07-27,True,,304.4,,8,Average
NF4610,Mission,Parasite Director,Sci-Fi,2017,Argentina,Dutch,111,TV-14,8.4,8.9,102289,2023-09-26,False,,,,1,Good
NF4611,Journey,Steven Spielberg,Documentary,2007,South Korea,Norwegian,146,NC-17,5.1,5.9,25616,2018-03-30,False,4.52,672.75,668.23,6,Average
NF4612,Small Legend,Ryan Coogler,Family,2004,India,French,142,R,5.5,5.3,64874,2013-08-23,False,73.48,279.76,206.27999999999997,11,Average
NF4613,Silent Sky,Ryan Coogler,Comedy,2018,Italy,Japanese,129,TV-Y7,6.9,7.0,163640,2024-02-19,True,46.1,610.93,564.8299999999999,0,Average
NF4614,Star,Steven Spielberg,Comedy,2004,USA,Hindi,86,TV-MA,8.2,8.1,14107,2015-10-08,True,79.21,86.96,7.75,9,Good
NF4615,War,Jordan Peele,Animation,2024,Sweden,Portuguese,97,TV-Y,8.2,8.6,23132,2024-10-17,True,149.18,393.23,244.05,0,Good
NF4616,Hidden Love,Ridley Scott,Animation,2017,Norway,Norwegian,129,R,6.1,6.2,110964,2017-11-20,True,191.09,249.38,58.28999999999999,7,Average
NF4617,A Journey,Christopher Nolan,Action,2016,Germany,Portuguese,102,G,7.3,6.9,18558,2023-03-23,True,,303.52,,1,Good
NF4618,Legend,Chloe Zhao,Animation,2004,Mexico,Arabic,117,NC-17,6.5,6.1,12055,2018-09-23,True,146.65,233.2,86.54999999999998,6,Average
NF4619,Mystery,Parasite Director,Fantasy,2006,France,Spanish,170,TV-14,5.1,5.5,21382,2020-11-09,False,148.58,688.74,540.16,4,Average
NF4620,Sky,Steven Spielberg,Thriller,2016,Norway,Arabic,94,TV-Y7,3.9,4.2,18517,2024-08-10,True,105.47,472.6,367.13,0,Poor
NF4621,Fire,Steven Spielberg,Horror,2023,Sweden,Italian,168,TV-PG,5.8,6.0,4975,2024-06-15,True,119.29,283.57,164.27999999999997,0,Average
NF4622,Silent Code,James Cameron,Thriller,2024,India,Arabic,85,R,5.3,4.4,41463,2024-08-25,True,,,,0,Average
NF4623,War,Martin Scorsese,Crime,2024,China,Mandarin,160,TV-MA,8.4,8.1,3369,2024-09-02,True,182.01,,,0,Good
NF4624,Quest,Ryan Coogler,Fantasy,2012,Mexico,Portuguese,152,TV-Y7,3.5,2.9,36502,2017-06-10,False,50.63,60.92,10.29,7,Poor
NF4625,Final Moon,Steven Spielberg,Comedy,2021,Netherlands,Norwegian,149,TV-PG,6.5,6.8,281669,2023-07-13,True,85.7,,,1,Average
NF4626,Adventure,Zack Snyder,Romance,2016,South Korea,German,110,TV-Y,6.0,5.4,22817,2022-06-26,True,131.66,136.21,4.550000000000011,2,Average
NF4627,Shadow,Greta Gerwig,Animation,2011,Brazil,English,106,PG,6.3,5.9,25997,2017-03-02,False,132.16,667.36,535.2,7,Average
NF4628,Final Mission,Parasite Director,Adventure,2005,Mexico,Korean,87,TV-PG,5.9,5.6,128347,2024-08-29,True,56.2,,,0,Average
NF4629,Mission,Rian Johnson,Fantasy,2013,Netherlands,French,136,R,8.1,7.6,76696,2017-11-09,True,81.89,,,7,Good
NF4630,Nightmare,Bong Joon-ho,Comedy,2009,Netherlands,Spanish,133,TV-Y7,4.2,4.0,19339,2021-05-22,False,134.89,353.65,218.76,3,Poor
NF4631,Legend,Steven Spielberg,Thriller,2021,Norway,Hindi,94,TV-G,3.9,4.4,9435,2024-09-09,True,97.26,,,0,Poor
NF4632,Legend,Greta Gerwig,Documentary,2023,Japan,French,152,TV-Y7,9.6,9.1,64718,2023-12-23,False,57.13,662.51,605.38,1,Excellent
NF4633,Bright Mission,Christopher Nolan,Action,2016,Argentina,Swedish,172,R,6.7,7.2,43913,2023-09-10,True,121.47,,,1,Average
NF4634,Hope,Quentin Tarantino,Adventure,2004,China,Mandarin,155,TV-PG,6.8,7.0,8042,2020-06-16,False,115.65,85.06,-30.590000000000003,4,Average
NF4635,Quick Love,Zack Snyder,Comedy,2016,Australia,Mandarin,113,TV-14,7.3,7.0,131909,2022-01-26,True,97.71,259.84,162.13,2,Good
NF4636,Peace,Patty Jenkins,Mystery,2014,Mexico,Swedish,95,TV-Y7,9.7,10.0,96950,2015-02-20,True,193.1,,,9,Excellent
NF4637,Quick Nightmare,Bong Joon-ho,Crime,2022,India,Spanish,123,NC-17,9.3,9.0,10679,2023-08-20,True,188.09,629.19,441.1,1,Excellent
NF4638,Slow Storm,Steven Spielberg,Comedy,2016,Sweden,Arabic,148,TV-G,4.3,4.8,7546,2020-04-25,True,197.67,259.7,62.03,4,Poor
NF4639,Hope,Patty Jenkins,War,2019,Netherlands,Mandarin,164,PG,9.1,8.6,91393,2021-01-22,False,58.79,79.62,20.830000000000005,3,Excellent
NF4640,Quest,Ridley Scott,Family,2021,Turkey,Korean,158,TV-MA,8.7,7.9,146217,2022-08-29,False,69.47,179.79,110.32,2,Excellent
NF4641,Light,Chloe Zhao,War,2024,USA,Hindi,93,TV-Y7,6.4,6.2,90951,2024-07-26,False,125.5,220.37,94.87,0,Average
NF4642,Quick Sun,Bong Joon-ho,Thriller,2018,India,Korean,148,PG,9.6,9.9,69798,2018-10-30,False,,660.41,,6,Excellent
NF4643,Star,Ridley Scott,Mystery,2010,France,Japanese,99,TV-Y,5.2,5.2,9053,2010-03-23,False,85.74,9.41,-76.33,14,Average
NF4644,Secret,Ridley Scott,War,2016,France,Mandarin,97,G,4.9,4.7,162463,2022-11-04,False,74.35,467.63,393.28,2,Poor
NF4645,War,James Cameron,Action,2004,South Korea,Mandarin,121,TV-MA,6.3,6.5,64319,2018-02-28,True,51.83,,,6,Average
NF4646,Peace,Zack Snyder,Thriller,2022,USA,Turkish,151,PG-13,8.5,8.6,83926,2024-06-15,False,171.21,,,0,Good
NF4647,Star,Patty Jenkins,Biography,2005,France,Dutch,97,TV-G,6.6,7.4,153925,2016-03-29,True,,,,8,Average
NF4648,Secret,Bong Joon-ho,Action,2013,India,Portuguese,176,TV-G,6.6,7.0,61806,2023-10-19,True,138.87,432.42,293.55,1,Average
NF4649,Fire,Bong Joon-ho,Biography,2019,USA,Mandarin,140,G,5.0,4.7,113104,2020-11-16,True,34.47,,,4,Poor
NF4650,Quest,Denis Villeneuve,Comedy,2019,India,German,159,TV-14,5.8,5.9,232263,2020-05-10,True,,716.78,,4,Average
NF4651,Mission,Martin Scorsese,Adventure,2013,Thailand,Japanese,173,TV-Y,7.5,7.7,3701,2023-08-22,False,5.77,176.12,170.35,1,Good
NF4652,Tale,Christopher McQuarrie,Adventure,2019,South Korea,Portuguese,104,G,9.4,9.4,73597,2024-05-08,False,164.77,,,0,Excellent
NF4653,Dream,Greta Gerwig,Animation,2018,USA,German,143,TV-MA,8.0,8.3,37515,2020-11-01,False,120.21,,,4,Good
NF4654,Storm,Quentin Tarantino,Biography,2012,Spain,Dutch,133,TV-MA,6.1,6.2,19271,2024-07-09,False,176.13,140.94,-35.19,0,Average
NF4655,Mission,Ridley Scott,Documentary,2016,USA,Dutch,132,NC-17,6.3,6.1,30107,2020-07-08,False,139.61,,,4,Average
NF4656,Legend,Ryan Coogler,Animation,2019,Turkey,Dutch,86,TV-Y7,7.3,7.9,41900,2024-02-03,False,,,,0,Good
NF4657,An Fear,Martin Scorsese,Drama,2010,Germany,Portuguese,170,PG,5.8,5.9,11529,2017-10-14,True,82.48,146.99,64.51,7,Average
NF4658,Light,Ryan Coogler,Romance,2006,Norway,Japanese,91,TV-Y7,8.7,9.4,129440,2010-07-08,False,146.5,306.85,160.35000000000002,14,Excellent
NF4659,A Fire,David Fincher,Fantasy,2005,Spain,Korean,103,TV-14,8.8,8.5,101371,2016-12-30,False,,,,8,Excellent
NF4660,Peace,Ryan Coogler,Crime,2004,France,Turkish,175,PG,9.8,10.0,647396,2017-09-19,False,56.14,,,7,Excellent
NF4661,Shadow,Parasite Director,Thriller,2014,UK,Arabic,84,TV-Y7,6.7,6.0,28470,2024-06-11,True,78.47,357.12,278.65,0,Average
NF4662,War,Steven Spielberg,Comedy,2024,Norway,Arabic,105,NC-17,4.1,4.2,2000,2024-11-19,True,,119.95,,0,Poor
NF4663,Silent Earth,Christopher McQuarrie,Comedy,2006,South Korea,Thai,164,TV-Y7,3.7,4.1,7430,2012-03-24,False,165.35,50.56,-114.78999999999999,12,Poor
NF4664,Big Quest,Ridley Scott,War,2015,Canada,Italian,173,NC-17,6.0,5.9,180276,2024-09-19,True,12.29,,,0,Average
NF4665,First Dream,Bong Joon-ho,Drama,2010,Norway,Dutch,86,G,8.4,8.6,46209,2023-06-05,False,,,,1,Good
NF4666,Mystery,Jordan Peele,Drama,2019,Spain,Italian,161,NC-17,6.4,6.9,54604,2023-01-13,False,82.24,484.8,402.56,1,Average
NF4667,An Legend,Martin Scorsese,Family,2005,Japan,Italian,125,TV-G,9.1,9.1,76096,2021-03-24,False,122.87,222.18,99.31,3,Excellent
NF4668,Love,Chloe Zhao,Mystery,2014,Spain,Turkish,164,TV-Y7,5.5,5.3,51244,2018-01-09,False,187.17,,,6,Average
NF4669,Quick Tale,Ryan Coogler,Fantasy,2016,USA,Korean,101,NC-17,5.1,5.1,25680,2017-12-08,True,85.22,,,7,Average
NF4670,First Sky,Greta Gerwig,Crime,2020,France,French,119,TV-Y7,8.5,8.5,6727,2022-08-22,True,57.53,255.73,198.2,2,Good
NF4671,Dream,Zack Snyder,Drama,2017,China,Korean,134,TV-Y,8.1,7.9,84671,2018-05-28,True,,50.56,,6,Good
NF4672,Code,Parasite Director,Mystery,2017,Netherlands,Korean,159,TV-G,7.7,7.5,52346,2018-04-24,True,92.31,613.66,521.3499999999999,6,Good
NF4673,War,Chloe Zhao,Adventure,2006,Thailand,Swedish,87,TV-MA,7.2,7.2,211655,2010-05-20,True,,770.06,,14,Good
NF4674,Mission,Martin Scorsese,Horror,2006,China,Dutch,102,PG-13,5.1,4.9,20095,2014-09-13,True,112.63,7.05,-105.58,10,Average
NF4675,Last Nightmare,Rian Johnson,Animation,2008,Thailand,Norwegian,153,PG-13,7.4,7.3,151753,2012-03-27,False,139.21,316.18,176.97,12,Good
NF4676,Adventure,Quentin Tarantino,Comedy,2011,Canada,Arabic,178,G,10.0,10.0,595,2016-02-05,True,9.8,556.63,546.83,8,Excellent
NF4677,An Quest,Jordan Peele,Drama,2008,Mexico,German,89,TV-MA,5.6,5.8,113843,2022-01-19,False,63.0,,,2,Average
NF4678,Tale,Greta Gerwig,Mystery,2016,Turkey,Arabic,102,TV-Y7,4.6,4.9,7895,2017-08-02,True,47.67,102.08,54.41,7,Poor
NF4679,Mission,Chloe Zhao,Adventure,2008,Japan,Norwegian,121,TV-MA,7.7,7.8,97568,2022-03-24,False,,163.07,,2,Good
NF4680,An Moon,Ridley Scott,Crime,2006,Japan,Portuguese,170,TV-MA,8.0,7.1,29773,2013-05-28,False,78.26,,,11,Good
NF4681,Shadow,Ryan Coogler,Romance,2006,UK,Swedish,109,TV-14,4.6,5.5,44285,2014-07-08,False,,611.63,,10,Poor
NF4682,Quest,Patty Jenkins,Drama,2004,France,English,123,TV-PG,6.3,6.3,31668,2011-09-22,False,57.0,,,13,Average
NF4683,Fear,Martin Scorsese,Action,2012,Mexico,Dutch,146,PG,6.8,7.1,5962,2017-04-12,True,,192.27,,7,Average
NF4684,Water,Jordan Peele,Comedy,2019,Brazil,Norwegian,94,TV-PG,6.0,6.3,16764,2020-12-06,True,90.22,297.18,206.96,4,Average
NF4685,Mission,Zack Snyder,Sci-Fi,2007,Argentina,Thai,151,TV-Y7,7.5,6.6,59007,2017-07-16,True,178.47,,,7,Good
NF4686,Journey,Rian Johnson,Action,2021,Mexico,Korean,85,TV-14,9.2,9.2,35013,2024-02-17,True,26.33,547.78,521.4499999999999,0,Excellent
NF4687,Shadow,Denis Villeneuve,Family,2015,Norway,Turkish,136,R,5.6,5.9,85462,2019-05-19,True,,483.47,,5,Average
NF4688,Hope,Denis Villeneuve,Thriller,2013,Turkey,Mandarin,122,NC-17,8.4,9.0,55181,2017-01-26,False,134.05,233.44,99.38999999999999,7,Good
NF4689,Shadow,James Cameron,Sci-Fi,2023,Thailand,Portuguese,100,TV-G,5.6,5.7,106820,2024-01-07,True,149.31,636.94,487.63000000000005,0,Average
NF4690,New Fear,Chloe Zhao,Family,2023,USA,Dutch,86,PG-13,8.9,9.2,7059,2024-08-09,False,92.6,,,0,Excellent
NF4691,Secret,Denis Villeneuve,Documentary,2012,Mexico,Japanese,159,TV-14,5.9,7.1,79794,2018-12-01,True,149.47,,,6,Average
NF4692,Hope,Christopher McQuarrie,Crime,2009,Japan,Italian,155,R,6.4,5.4,158639,2017-04-17,False,140.28,,,7,Average
NF4693,Code,Quentin Tarantino,Horror,2008,Thailand,Dutch,140,TV-PG,5.2,4.8,18373,2022-03-05,False,158.27,,,2,Average
NF4694,Sky,Quentin Tarantino,Mystery,2013,Argentina,Turkish,126,TV-14,3.7,3.4,17343,2013-09-28,True,165.43,,,11,Poor
NF4695,Final Water,Patty Jenkins,Crime,2024,Australia,Dutch,146,PG-13,8.5,8.8,113061,2024-10-10,False,113.63,,,0,Good
NF4696,Tale,Jordan Peele,Drama,2017,South Korea,Turkish,118,NC-17,10.0,10.0,5402,2018-06-16,False,116.11,404.47,288.36,6,Excellent
NF4697,Last Shadow,Jordan Peele,War,2010,USA,Japanese,105,PG,7.6,6.9,148981,2017-04-26,False,130.19,685.46,555.27,7,Good
NF4698,Lost Moon,Ridley Scott,War,2006,Canada,English,113,TV-Y,6.5,6.9,51252,2021-07-30,False,19.21,436.45,417.24,3,Average
NF4699,Last Earth,Parasite Director,Crime,2024,Italy,Mandarin,127,TV-Y7,6.7,7.3,48738,2024-10-14,True,25.7,627.93,602.2299999999999,0,Average
NF4700,Adventure,Ridley Scott,Thriller,2014,Brazil,French,163,PG-13,6.6,6.6,158247,2014-10-15,False,157.44,587.52,430.08,10,Average
NF4701,Code,Chloe Zhao,Drama,2007,South Korea,Mandarin,159,TV-MA,6.7,5.9,123826,2010-03-02,False,158.92,,,14,Average
NF4702,Mystery,Jordan Peele,Animation,2019,France,Portuguese,84,TV-Y,6.8,6.7,13741,2024-09-02,False,93.71,613.49,519.78,0,Average
NF4703,Fire,Zack Snyder,Documentary,2017,Netherlands,Japanese,101,TV-14,7.2,7.8,15460,2018-01-23,True,97.04,295.16,198.12,6,Good
NF4704,Slow Shadow,Rian Johnson,Documentary,2017,Italy,German,100,G,9.5,9.4,95448,2023-04-23,False,195.48,,,1,Excellent
NF4705,Big Tale,Ridley Scott,Family,2014,Brazil,Italian,111,TV-MA,7.8,7.7,57129,2024-08-10,False,137.67,675.85,538.1800000000001,0,Good
NF4706,Secret Adventure,Christopher Nolan,Comedy,2013,Brazil,Spanish,157,TV-Y,5.4,5.4,137839,2021-12-23,False,,346.99,,3,Average
NF4707,Earth,Quentin Tarantino,Family,2006,Norway,German,89,TV-Y,6.7,6.0,109038,2023-05-10,False,167.72,448.22,280.5,1,Average
NF4708,Light,Parasite Director,Adventure,2012,South Korea,English,107,TV-Y7,6.7,6.0,18447,2017-01-15,False,171.86,566.04,394.17999999999995,7,Average
NF4709,Love,Quentin Tarantino,War,2006,Australia,Portuguese,82,TV-Y,7.1,7.9,137581,2018-08-28,True,,503.31,,6,Good
NF4710,Mystery,Ridley Scott,Biography,2013,Sweden,French,137,PG-13,6.9,7.3,89176,2020-07-24,False,84.04,702.69,618.6500000000001,4,Average
NF4711,Storm,Christopher McQuarrie,Romance,2006,Argentina,Mandarin,83,R,3.3,3.8,34467,2010-01-01,False,18.2,538.86,520.66,14,Poor
NF4712,Dream,Christopher Nolan,Action,2019,China,Arabic,86,TV-Y7,6.2,6.6,23403,2022-09-14,False,,,,2,Average
NF4713,Story,Ridley Scott,Documentary,2005,South Korea,Dutch,133,PG,4.7,3.7,3591,2020-08-08,True,169.43,,,4,Poor
NF4714,Shadow,David Fincher,War,2008,Turkey,Japanese,86,PG,1.0,1.0,8878,2015-11-02,False,23.79,,,9,Poor
NF4715,Code,Chloe Zhao,Thriller,2024,Canada,Spanish,178,TV-Y7,8.4,7.6,176862,2024-10-06,False,167.98,644.04,476.05999999999995,0,Good
NF4716,A Light,Christopher McQuarrie,Mystery,2007,USA,Arabic,180,PG,6.7,7.0,2916,2014-08-08,True,190.52,647.19,456.6700000000001,10,Average
NF4717,Adventure,Ryan Coogler,Action,2004,Norway,Hindi,123,G,5.1,4.9,7895,2024-09-28,False,71.61,187.14,115.52999999999999,0,Average
NF4718,Last Sky,Greta Gerwig,Fantasy,2016,India,Mandarin,159,G,6.6,7.1,79453,2024-07-23,False,103.72,604.99,501.27,0,Average
NF4719,Silent Secret,David Fincher,Crime,2008,Norway,French,124,TV-MA,7.2,7.5,154239,2017-03-16,False,58.77,,,7,Good
NF4720,Story,Greta Gerwig,Drama,2005,France,Thai,173,TV-PG,6.4,6.6,192157,2015-07-26,True,,433.93,,9,Average
NF4721,Mystery,Parasite Director,Sci-Fi,2008,Turkey,Korean,172,TV-MA,6.0,6.1,68701,2017-05-10,False,,329.27,,7,Average
NF4722,Water,Jordan Peele,Documentary,2020,Sweden,Portuguese,136,G,7.4,7.5,34535,2022-05-08,True,,,,2,Good
NF4723,Fear,Rian Johnson,Drama,2015,Germany,Italian,156,NC-17,6.2,6.2,25021,2021-05-22,False,,,,3,Average
NF4724,Secret Journey,Bong Joon-ho,Crime,2021,Australia,Mandarin,144,NC-17,6.6,6.2,112247,2024-10-08,False,144.18,,,0,Average
NF4725,Loud Tale,Greta Gerwig,Family,2007,Australia,Hindi,163,TV-MA,6.7,6.0,15287,2015-03-31,True,3.61,65.62,62.010000000000005,9,Average
NF4726,Water,Steven Spielberg,Adventure,2009,Argentina,Spanish,180,TV-PG,6.5,6.0,5359,2019-12-21,True,151.39,48.74,-102.64999999999998,5,Average
NF4727,The Peace,Jordan Peele,Fantasy,2006,Spain,Portuguese,120,R,5.9,5.9,6658,2010-12-27,True,94.51,662.78,568.27,14,Average
NF4728,Shadow,Rian Johnson,Comedy,2019,UK,English,152,NC-17,9.8,10.0,2882,2019-12-07,False,,,,5,Excellent
NF4729,Sun,Zack Snyder,Horror,2006,UK,Thai,123,TV-Y,8.3,8.4,106345,2019-01-07,True,87.29,,,5,Good
NF4730,Journey,Christopher McQuarrie,Biography,2023,Norway,Dutch,175,PG,6.9,6.4,76970,2023-06-13,False,179.41,147.11,-32.29999999999998,1,Average
NF4731,Fear,James Cameron,Comedy,2012,Spain,Italian,125,NC-17,7.3,7.7,73260,2019-07-31,True,,,,5,Good
NF4732,Great Star,Steven Spielberg,Adventure,2015,South Korea,Mandarin,140,TV-G,8.0,8.3,86894,2017-04-16,True,2.86,667.52,664.66,7,Good
NF4733,Silent Sky,Rian Johnson,Sci-Fi,2019,Japan,Swedish,149,TV-Y,4.9,4.1,111405,2024-01-11,True,70.04,240.04,170.0,0,Poor
NF4734,War,Jordan Peele,Mystery,2010,Mexico,German,109,TV-14,6.5,6.5,331593,2011-01-11,False,,,,13,Average
NF4735,Quick Legend,Quentin Tarantino,Adventure,2024,Brazil,Turkish,178,TV-MA,5.7,6.1,33669,2024-12-31,True,195.92,293.97,98.05000000000004,0,Average
NF4736,Sky,Bong Joon-ho,Adventure,2011,Spain,German,127,R,4.8,4.3,27100,2023-02-21,False,,574.33,,1,Poor
NF4737,Legend,Chloe Zhao,Fantasy,2013,Thailand,Turkish,128,G,8.7,8.0,145938,2023-11-05,False,,509.22,,1,Excellent
NF4738,Secret,Christopher McQuarrie,Action,2008,Netherlands,Mandarin,94,PG-13,5.0,4.7,54964,2021-02-10,True,168.49,,,3,Poor
NF4739,Water,Ryan Coogler,Family,2024,Argentina,Japanese,141,R,7.5,7.6,1205,2024-10-02,False,113.19,647.37,534.1800000000001,0,Good
NF4740,Moon,Greta Gerwig,Crime,2007,Sweden,English,160,TV-MA,6.6,7.2,64087,2018-11-27,False,,268.79,,6,Average
NF4741,Code,David Fincher,Comedy,2015,China,Spanish,165,R,6.3,5.9,16245,2022-02-22,True,,,,2,Average
NF4742,Small Dream,James Cameron,Crime,2010,Turkey,Norwegian,133,NC-17,6.5,5.7,108793,2013-07-03,False,,334.68,,11,Average
NF4743,Quest,Greta Gerwig,Drama,2009,Sweden,Korean,91,TV-Y7,7.3,8.1,56594,2010-07-23,False,,80.7,,14,Good
NF4744,Hidden Love,Christopher Nolan,Fantasy,2005,Brazil,Portuguese,96,PG,7.1,7.1,58320,2011-03-12,True,,643.84,,13,Good
NF4745,Quick Journey,Christopher McQuarrie,Documentary,2019,Norway,English,176,PG-13,5.3,4.9,50089,2023-07-09,True,11.37,,,1,Average
NF4746,Legend,Jordan Peele,Horror,2015,India,Arabic,122,R,6.1,6.1,108112,2015-05-22,True,,555.53,,9,Average
NF4747,Old Light,Patty Jenkins,Family,2023,Brazil,Italian,115,TV-14,8.0,8.6,5700,2024-03-09,False,,768.64,,0,Good
NF4748,Bright Star,Martin Scorsese,Adventure,2013,Argentina,Norwegian,180,TV-PG,7.4,7.3,146873,2024-09-14,False,,570.96,,0,Good
NF4749,Fear,Parasite Director,Romance,2019,Canada,German,136,PG,5.3,5.1,31597,2021-08-25,False,19.46,338.07,318.61,3,Average
NF4750,Code,Parasite Director,Horror,2005,USA,Spanish,178,TV-Y7,8.6,8.1,291906,2023-02-14,False,175.42,,,1,Excellent
NF4751,First Sky,Rian Johnson,Comedy,2014,Thailand,Thai,106,NC-17,5.7,5.6,129903,2015-04-02,True,168.78,774.83,606.0500000000001,9,Average
NF4752,Nightmare,Ryan Coogler,Drama,2009,Australia,Italian,175,TV-MA,7.2,7.3,16035,2018-08-12,True,111.77,,,6,Good
NF4753,Mystery,Greta Gerwig,Action,2024,Spain,Thai,128,PG,6.5,6.2,38933,2024-12-26,True,,775.26,,0,Average
NF4754,Fire,Chloe Zhao,Comedy,2024,Sweden,Spanish,147,TV-14,6.9,6.8,119318,2024-10-07,True,,435.86,,0,Average
NF4755,Hope,Quentin Tarantino,Crime,2011,Netherlands,English,165,PG,5.0,5.2,66273,2015-08-07,True,112.26,,,9,Poor
NF4756,Star,James Cameron,Family,2009,UK,Japanese,123,PG,5.7,6.5,147482,2020-05-28,False,132.47,,,4,Average
NF4757,Peace,Steven Spielberg,Horror,2012,Italy,Spanish,121,PG-13,5.7,5.3,3722,2014-11-13,True,159.06,,,10,Average
NF4758,Secret,Christopher McQuarrie,War,2018,Japan,English,85,TV-MA,7.3,7.9,27612,2020-09-12,False,47.75,745.1,697.35,4,Good
NF4759,Shadow,Chloe Zhao,War,2015,South Korea,Mandarin,175,TV-G,6.2,5.6,17603,2021-12-13,False,148.66,,,3,Average
NF4760,Journey,Christopher McQuarrie,Crime,2018,Netherlands,German,84,TV-G,7.4,7.2,53567,2021-06-19,True,,792.4,,3,Good
NF4761,Old Mission,Greta Gerwig,Comedy,2020,Japan,Italian,82,TV-14,6.0,4.9,12378,2020-09-22,False,,572.71,,4,Average
NF4762,Water,Jordan Peele,Horror,2007,Germany,Swedish,89,NC-17,7.0,6.9,6077,2018-05-26,True,,,,6,Average
NF4763,Bright Peace,Patty Jenkins,Drama,2020,South Korea,Korean,174,R,6.8,6.8,260231,2021-08-26,True,86.09,,,3,Average
NF4764,Last Sky,Denis Villeneuve,Biography,2018,France,Korean,169,TV-Y7,4.6,4.5,10384,2020-08-23,False,,,,4,Poor
NF4765,Tale,James Cameron,Animation,2015,Germany,German,89,PG,8.6,8.9,115825,2017-06-30,True,117.58,,,7,Excellent
NF4766,Adventure,Zack Snyder,Biography,2016,Thailand,Korean,108,R,8.0,8.2,92517,2018-09-27,True,164.79,645.31,480.52,6,Good
NF4767,Water,Christopher McQuarrie,Mystery,2017,USA,Japanese,82,TV-PG,4.1,4.2,55847,2018-06-26,True,82.0,,,6,Poor
NF4768,Storm,Quentin Tarantino,Fantasy,2020,South Korea,Korean,177,TV-Y,3.7,3.6,59911,2023-04-06,False,108.93,,,1,Poor
NF4769,Journey,Chloe Zhao,War,2012,Mexico,Thai,144,G,7.1,7.2,12840,2023-08-13,False,99.49,227.18,127.69000000000001,1,Good
NF4770,Secret Earth,Chloe Zhao,Family,2013,Spain,Portuguese,83,TV-14,4.6,5.0,107597,2019-04-02,True,94.89,,,5,Poor
NF4771,Nightmare,Jordan Peele,Horror,2016,France,Portuguese,150,TV-14,6.9,6.5,108042,2017-05-22,True,93.26,442.32,349.06,7,Average
NF4772,Secret,Quentin Tarantino,Documentary,2023,China,Turkish,125,TV-PG,7.1,7.0,135042,2023-08-23,False,105.44,,,1,Good
NF4773,Light,Jordan Peele,Fantasy,2010,Australia,Portuguese,121,R,4.9,4.4,108140,2011-05-03,False,163.55,,,13,Poor
NF4774,Secret,James Cameron,Fantasy,2018,Netherlands,Mandarin,87,TV-PG,10.0,9.2,9751,2020-07-20,True,95.32,,,4,Excellent
NF4775,Shadow,Steven Spielberg,Crime,2023,Italy,Thai,129,TV-Y,4.2,3.7,32255,2024-08-20,False,,556.45,,0,Poor
NF4776,Adventure,Parasite Director,Adventure,2021,Sweden,French,92,NC-17,8.4,8.9,12352,2023-12-04,True,,175.18,,1,Good
NF4777,Fire,Patty Jenkins,Action,2018,Sweden,Norwegian,146,TV-Y,7.4,7.9,162718,2022-03-03,False,177.77,643.11,465.34000000000003,2,Good
NF4778,Quest,Greta Gerwig,Thriller,2012,Norway,English,174,NC-17,7.9,7.8,158650,2012-08-20,False,140.88,,,12,Good
NF4779,Last War,Greta Gerwig,Documentary,2020,Brazil,Swedish,136,TV-Y7,3.4,2.9,91808,2024-06-02,True,43.51,559.98,516.47,0,Poor
NF4780,Quick Fire,Parasite Director,Sci-Fi,2004,India,Italian,134,TV-Y,7.1,7.2,113204,2024-04-01,True,55.72,760.35,704.63,0,Good
NF4781,The Fire,Bong Joon-ho,Adventure,2008,Australia,Swedish,123,G,5.1,5.2,17573,2014-05-18,True,134.75,159.78,25.03,10,Average
